 TIME                    	E_net                    	
  +1.5860000000000000E+03	  -6.1613991749459240E-01	
  +1.5870000000000000E+03	  -6.1607714149995507E-01	
  +1.5880000000000000E+03	  -6.1601981951056795E-01	
  +1.5890000000000000E+03	  -6.1596770559244218E-01	
  +1.5900000000000000E+03	  -6.1592031949397541E-01	
  +1.5910000000000000E+03	  -6.1587720998573103E-01	
  +1.5920000000000000E+03	  -8.1392030938282367E-01	
  +1.5930000000000000E+03	  -1.6165487503356955E+00	
  +1.5940000000000000E+03	  -1.0468063743526057E+00	
  +1.5950000000000000E+03	  +4.8599204266752864E+01	
  +1.5960000000000000E+03	  +1.0688808101533334E+02	
  +1.5970000000000000E+03	  +1.0544164903970254E+02	
  +1.5980000000000000E+03	  +9.6068300947866277E+01	
  +1.5990000000000000E+03	  +9.7997400094509032E+01	
  +1.6000000000000000E+03	  -9.6002259013627089E-01	
  +1.6010000000000000E+03	  +2.5044454940688027E+01	
  +1.6020000000000000E+03	  -1.0185016046390092E+00	
  +1.6030000000000000E+03	  -6.1644577020314018E-01	
  +1.6040000000000000E+03	  -6.1644968684159307E-01	
  +1.6050000000000000E+03	  -6.1644444174381496E-01	
  +1.6060000000000000E+03	  -6.1640700248552627E-01	
  +1.6070000000000000E+03	  -6.1634197947789815E-01	
  +1.6080000000000000E+03	  -6.1626905788263731E-01	
  +1.6090000000000000E+03	  -6.1619735412458343E-01	
  +1.6100000000000000E+03	  -6.1613005195846848E-01	
  +1.6110000000000000E+03	  -6.1606810012014179E-01	
  +1.6120000000000000E+03	  -6.1601171544293365E-01	
  +1.6130000000000000E+03	  -6.1596049994950997E-01	
  +1.6140000000000000E+03	  -6.1591401489326181E-01	
  +1.6150000000000000E+03	  -6.1587181983751693E-01	
  +1.6160000000000000E+03	  -8.1404326280551520E-01	
  +1.6170000000000000E+03	  +3.6522008095997826E+01	
  +1.6180000000000000E+03	  +1.0275049331563599E+02	
  +1.6190000000000000E+03	  +1.0222186428506566E+02	
  +1.6200000000000000E+03	  +1.0277285116202845E+02	
  +1.6210000000000000E+03	  +1.0580798000497246E+02	
  +1.6220000000000000E+03	  +9.5866876227849971E+01	
  +1.6230000000000000E+03	  +9.9338242825807114E+01	
  +1.6240000000000000E+03	  +1.0597694666512015E+02	
  +1.6250000000000000E+03	  +6.0650613480613856E+01	
  +1.6260000000000000E+03	  -1.0496071944477390E+00	
  +1.6270000000000000E+03	  -6.1642835340852031E-01	
  +1.6280000000000000E+03	  -6.1643801125608566E-01	
  +1.6290000000000000E+03	  -6.1643419653300580E-01	
  +1.6300000000000000E+03	  -6.1639304157137798E-01	
  +1.6310000000000000E+03	  -6.1632792014558757E-01	
  +1.6320000000000000E+03	  -6.1625603498667847E-01	
  +1.6330000000000000E+03	  -6.1618572443014685E-01	
  +1.6340000000000000E+03	  -6.1611916441418069E-01	
  +1.6350000000000000E+03	  -6.1605749975099833E-01	
  +1.6360000000000000E+03	  -6.1600124290155833E-01	
  +1.6370000000000000E+03	  -6.1594993097787698E-01	
  +1.6380000000000000E+03	  -6.1590327050412219E-01	
  +1.6390000000000000E+03	  -6.1586083859439877E-01	
  +1.6400000000000000E+03	  -8.1384571913350090E-01	
  +1.6410000000000000E+03	  -8.5173072040882170E-01	
  +1.6420000000000000E+03	  +4.9371074077810945E+01	
  +1.6430000000000000E+03	  +1.0281828224340455E+02	
  +1.6440000000000000E+03	  +1.0269077368845144E+02	
  +1.6450000000000000E+03	  +1.0266753605922676E+02	
  +1.6460000000000000E+03	  +1.0509789140999690E+02	
  +1.6470000000000000E+03	  +1.0359624584886429E+02	
  +1.6480000000000000E+03	  +1.0047455506551528E+02	
  +1.6490000000000000E+03	  +1.0154507119468174E+02	
  +1.6500000000000000E+03	  +1.0230833453290995E+02	
  +1.6510000000000000E+03	  +9.6670564008900456E+01	
  +1.6520000000000000E+03	  +9.6797806971830965E+01	
  +1.6530000000000000E+03	  +9.6743943344647874E+01	
  +1.6540000000000000E+03	  +9.5678036038639164E+01	
  +1.6550000000000000E+03	  -6.1635851972820588E-01	
  +1.6560000000000000E+03	  -6.1628834781621089E-01	
  +1.6570000000000000E+03	  -6.1621686704368117E-01	
  +1.6580000000000000E+03	  -6.1614867340318014E-01	
  +1.6590000000000000E+03	  -6.1608540571296555E-01	
  +1.6600000000000000E+03	  -6.1602744169255508E-01	
  +1.6610000000000000E+03	  -6.1597464505516897E-01	
  +1.6620000000000000E+03	  -6.1592654088525756E-01	
  +1.6630000000000000E+03	  -6.1588273209043831E-01	
  +1.6640000000000000E+03	  -8.1411908976927938E-01	
  +1.6650000000000000E+03	  +1.8335706136850074E+01	
  +1.6660000000000000E+03	  +1.0480302171024879E+02	
  +1.6670000000000000E+03	  +1.0376673880119192E+02	
  +1.6680000000000000E+03	  +1.0301802213172590E+02	
  +1.6690000000000000E+03	  +1.0277612695268851E+02	
  +1.6700000000000000E+03	  +1.0193916737078850E+02	
  +1.6710000000000000E+03	  +1.0117978466467363E+02	
  +1.6720000000000000E+03	  +1.0087276179770645E+02	
  +1.6730000000000000E+03	  +1.0182008989993012E+02	
  +1.6740000000000000E+03	  +1.0443207698960352E+02	
  +1.6750000000000000E+03	  +9.9092541251470919E+01	
  +1.6760000000000000E+03	  +9.9437632824540600E+01	
  +1.6770000000000000E+03	  +9.9436879338143513E+01	
  +1.6780000000000000E+03	  +9.9340529820792355E+01	
  +1.6790000000000000E+03	  +8.7188950263812430E+01	
  +1.6800000000000000E+03	  -6.1628575105251870E-01	
  +1.6810000000000000E+03	  -6.1621418162933583E-01	
  +1.6820000000000000E+03	  -6.1614604808629669E-01	
  +1.6830000000000000E+03	  -6.1608294080756687E-01	
  +1.6840000000000000E+03	  -6.1602525311173062E-01	
  +1.6850000000000000E+03	  -6.1597271444052337E-01	
  +1.6860000000000000E+03	  -6.1592488242421506E-01	
  +1.6870000000000000E+03	  -6.1588134679322515E-01	
  +1.6880000000000000E+03	  -8.1401104329243923E-01	
  +1.6890000000000000E+03	  +1.6920552074255419E+01	
  +1.6900000000000000E+03	  +1.0455418868450374E+02	
  +1.6910000000000000E+03	  +1.0343141705420015E+02	
  +1.6920000000000000E+03	  +1.0342652392092364E+02	
  +1.6930000000000000E+03	  +1.0357685666013241E+02	
  +1.6940000000000000E+03	  +1.0337544753274284E+02	
  +1.6950000000000000E+03	  +1.0489499365341882E+02	
  +1.6960000000000000E+03	  +1.0315873333644174E+02	
  +1.6970000000000000E+03	  +1.0443960055238684E+02	
  +1.6980000000000000E+03	  +1.0144148322463617E+02	
  +1.6990000000000000E+03	  +9.8031070718189980E+01	
  +1.7000000000000000E+03	  +9.8302264358396727E+01	
  +1.7010000000000000E+03	  +9.8441703555271658E+01	
  +1.7020000000000000E+03	  +4.9894775500950409E+01	
  +1.7030000000000000E+03	  -6.1635541042451403E-01	
  +1.7040000000000000E+03	  -6.1628509640199169E-01	
  +1.7050000000000000E+03	  -6.1621358769425116E-01	
  +1.7060000000000000E+03	  -6.1614547772842343E-01	
  +1.7070000000000000E+03	  -6.1608234755338631E-01	
  +1.7080000000000000E+03	  -6.1602451573946826E-01	
  +1.7090000000000000E+03	  -6.1597179194678209E-01	
  +1.7100000000000000E+03	  -6.1592384423366686E-01	
  +1.7110000000000000E+03	  -6.1588023995335828E-01	
  +1.7120000000000000E+03	  -8.3030420172322050E-01	
  +1.7130000000000000E+03	  +4.7864094272504275E+01	
  +1.7140000000000000E+03	  +1.0026906614135368E+02	
  +1.7150000000000000E+03	  +1.0028899413159803E+02	
  +1.7160000000000000E+03	  +1.0101463461438075E+02	
  +1.7170000000000000E+03	  +1.0165226733923726E+02	
  +1.7180000000000000E+03	  +1.0372241931185614E+02	
  +1.7190000000000000E+03	  +1.0300308780403205E+02	
  +1.7200000000000000E+03	  +1.0203425532871154E+02	
  +1.7210000000000000E+03	  +1.0580710531221823E+02	
  +1.7220000000000000E+03	  +1.0410269801098109E+02	
  +1.7230000000000000E+03	  +9.9315384215251314E+01	
  +1.7240000000000000E+03	  +9.9608616792615919E+01	
  +1.7250000000000000E+03	  +9.9807543424618245E+01	
  +1.7260000000000000E+03	  +1.0000163180506757E+02	
  +1.7270000000000000E+03	  +9.9985713893388279E+01	
  +1.7280000000000000E+03	  -6.1627792031799722E-01	
  +1.7290000000000000E+03	  -6.1620700619995605E-01	
  +1.7300000000000000E+03	  -6.1613950162026665E-01	
  +1.7310000000000000E+03	  -6.1607686878824830E-01	
  +1.7320000000000000E+03	  -6.1601948514183302E-01	
  +1.7330000000000000E+03	  -6.1596725009168241E-01	
  +1.7340000000000000E+03	  -6.1591971198915818E-01	
  +1.7350000000000000E+03	  -6.1587644403959674E-01	
  +1.7360000000000000E+03	  -8.2734892110255509E-01	
  +1.7370000000000000E+03	  +4.9091268391087432E+01	
  +1.7380000000000000E+03	  +1.0137592614229500E+02	
  +1.7390000000000000E+03	  +1.0116691850534937E+02	
  +1.7400000000000000E+03	  +1.0158654165528560E+02	
  +1.7410000000000000E+03	  +1.0184484637524440E+02	
  +1.7420000000000000E+03	  +1.0158250057361224E+02	
  +1.7430000000000000E+03	  +1.0114216665003748E+02	
  +1.7440000000000000E+03	  +1.0214746557848645E+02	
  +1.7450000000000000E+03	  +1.0563713903569885E+02	
  +1.7460000000000000E+03	  +1.0608472381813074E+02	
  +1.7470000000000000E+03	  +9.9713841038334039E+01	
  +1.7480000000000000E+03	  +1.0027201187354734E+02	
  +1.7490000000000000E+03	  +1.0057541817816404E+02	
  +1.7500000000000000E+03	  +1.0067659433973623E+02	
  +1.7510000000000000E+03	  +1.0053497313763144E+02	
  +1.7520000000000000E+03	  +3.0348218681110911E+01	
  +1.7530000000000000E+03	  -6.1620878272566659E-01	
  +1.7540000000000000E+03	  -6.1614041249757578E-01	
  +1.7550000000000000E+03	  -6.1607730679189210E-01	
  +1.7560000000000000E+03	  -6.1602006334217885E-01	
  +1.7570000000000000E+03	  -6.1596807134439446E-01	
  +1.7580000000000000E+03	  -6.1592101754732631E-01	
  +1.7590000000000000E+03	  -6.1587819534324983E-01	
  +1.7600000000000000E+03	  -8.1383960281575229E-01	
  +1.7610000000000000E+03	  -8.2012173608160044E-01	
  +1.7620000000000000E+03	  -8.6400847456145646E-01	
  +1.7630000000000000E+03	  +1.9074362442889370E+01	
  +1.7640000000000000E+03	  +6.6166359343277776E+01	
  +1.7650000000000000E+03	  +3.4520211466822353E+01	
  +1.7660000000000000E+03	  +2.8708704382561997E+01	
  +1.7670000000000000E+03	  +1.0736768371090946E+02	
  +1.7680000000000000E+03	  +7.7696474903607978E+01	
  +1.7690000000000000E+03	  -8.1437828833091086E-01	
  +1.7700000000000000E+03	  -8.1442129687191778E-01	
  +1.7710000000000000E+03	  -6.1641815578431280E-01	
  +1.7720000000000000E+03	  -6.1640398923663853E-01	
  +1.7730000000000000E+03	  -6.1634840611832264E-01	
  +1.7740000000000000E+03	  -6.1627803959328464E-01	
  +1.7750000000000000E+03	  -6.1620556525271031E-01	
  +1.7760000000000000E+03	  -6.1613636891426349E-01	
  +1.7770000000000000E+03	  -6.1607247910115892E-01	
  +1.7780000000000000E+03	  -6.1601458328139780E-01	
  +1.7790000000000000E+03	  -6.1596239218518478E-01	
  +1.7800000000000000E+03	  -6.1591538050041417E-01	
  +1.7810000000000000E+03	  -6.1587305281293092E-01	
  +1.7820000000000000E+03	  -6.1583478663276447E-01	
  +1.7830000000000000E+03	  -6.1580000837561422E-01	
  +1.7840000000000000E+03	  -8.1378526772601478E-01	
  +1.7850000000000000E+03	  -8.1376989279600898E-01	
  +1.7860000000000000E+03	  -8.1387124028361768E-01	
  +1.7870000000000000E+03	  -8.1382491326409334E-01	
  +1.7880000000000000E+03	  -1.4713670753555350E+00	
  +1.7890000000000000E+03	  -9.7776379379202205E-01	
  +1.7900000000000000E+03	  -8.1445494041492117E-01	
  +1.7910000000000000E+03	  -8.1445503718413692E-01	
  +1.7920000000000000E+03	  -8.1445260161185917E-01	
  +1.7930000000000000E+03	  -8.1443910385004292E-01	
  +1.7940000000000000E+03	  -8.1438462408932510E-01	
  +1.7950000000000000E+03	  -6.1631400492148847E-01	
  +1.7960000000000000E+03	  -6.1624042981525495E-01	
  +1.7970000000000000E+03	  -6.1616973186906421E-01	
  +1.7980000000000000E+03	  -6.1610411262786413E-01	
  +1.7990000000000000E+03	  -6.1604415502449350E-01	
  +1.8000000000000000E+03	  -6.1598977281727108E-01	
  +1.8010000000000000E+03	  -6.1594066615522935E-01	
  +1.8020000000000000E+03	  -1.0439619001742724E+00	
  +1.8030000000000000E+03	  -6.1667885083474194E-01	
  +1.8040000000000000E+03	  -6.1621506623097588E-01	
  +1.8050000000000000E+03	  -6.1578512822188858E-01	
  +1.8060000000000000E+03	  -6.1575416005200856E-01	
  +1.8070000000000000E+03	  -6.1572615807198094E-01	
  +1.8080000000000000E+03	  -8.3529716794071540E-01	
  +1.8090000000000000E+03	  +4.8786603112307326E+01	
  +1.8100000000000000E+03	  +1.0219835080291766E+02	
  +1.8110000000000000E+03	  +1.0694870550342661E+02	
  +1.8120000000000000E+03	  +1.0500420868710478E+02	
  +1.8130000000000000E+03	  +1.0834591153411321E+02	
  +1.8140000000000000E+03	  +1.0798410936919767E+02	
  +1.8150000000000000E+03	  +1.0610198115650246E+02	
  +1.8160000000000000E+03	  +1.0595522541934822E+02	
  +1.8170000000000000E+03	  +1.0409076820914458E+02	
  +1.8180000000000000E+03	  +9.1655858622861246E+01	
  +1.8190000000000000E+03	  +8.9390776888872594E+01	
  +1.8200000000000000E+03	  -6.1642256640356852E-01	
  +1.8210000000000000E+03	  -6.1642303592011072E-01	
  +1.8220000000000000E+03	  -6.1638072524069809E-01	
  +1.8230000000000000E+03	  -6.1631550406150126E-01	
  +1.8240000000000000E+03	  -6.1624433553096625E-01	
  +1.8250000000000000E+03	  -6.1617439920684169E-01	
  +1.8260000000000000E+03	  -6.1610873714731840E-01	
  +1.8270000000000000E+03	  -6.1604852936597021E-01	
  +1.8280000000000000E+03	  -6.1599353770921916E-01	
  +1.8290000000000000E+03	  -6.1594348670781585E-01	
  +1.8300000000000000E+03	  -6.1589799069778106E-01	
  +1.8310000000000000E+03	  -6.1585660942723386E-01	
  +1.8320000000000000E+03	  -8.2333586028919636E-01	
  +1.8330000000000000E+03	  +2.4660346068854111E+01	
  +1.8340000000000000E+03	  +1.0452708377310766E+02	
  +1.8350000000000000E+03	  +1.0542177735318739E+02	
  +1.8360000000000000E+03	  +1.0612684813718144E+02	
  +1.8370000000000000E+03	  +1.0718804568460332E+02	
  +1.8380000000000000E+03	  +1.0774638549211805E+02	
  +1.8390000000000000E+03	  +1.0625469120218715E+02	
  +1.8400000000000000E+03	  +1.0762324204864608E+02	
  +1.8410000000000000E+03	  +1.0800280869069798E+02	
  +1.8420000000000000E+03	  +9.4346055569521525E+01	
  +1.8430000000000000E+03	  +9.7024313569017323E+01	
  +1.8440000000000000E+03	  -6.1641763815916251E-01	
  +1.8450000000000000E+03	  -6.1642152197154343E-01	
  +1.8460000000000000E+03	  -6.1638578709948555E-01	
  +1.8470000000000000E+03	  -6.1632351210851022E-01	
  +1.8480000000000000E+03	  -6.1625347037611222E-01	
  +1.8490000000000000E+03	  -6.1618381017144452E-01	
  +1.8500000000000000E+03	  -6.1611807390665307E-01	
  +1.8510000000000000E+03	  -6.1605743701686322E-01	
  +1.8520000000000000E+03	  -6.1600209358057501E-01	
  +1.8530000000000000E+03	  -6.1595170914205810E-01	
  +1.8540000000000000E+03	  -6.1590590848056725E-01	
  +1.8550000000000000E+03	  -6.1586426152668872E-01	
  +1.8560000000000000E+03	  -8.1408184629190150E-01	
  +1.8570000000000000E+03	  +2.6617223597425067E+01	
  +1.8580000000000000E+03	  +1.0361721667537431E+02	
  +1.8590000000000000E+03	  +1.0430563015218441E+02	
  +1.8600000000000000E+03	  +1.0591158540939931E+02	
  +1.8610000000000000E+03	  +1.0749907675088700E+02	
  +1.8620000000000000E+03	  +1.0405027661350580E+02	
  +1.8630000000000000E+03	  +1.0447494849769564E+02	
  +1.8640000000000000E+03	  +1.0595498113244147E+02	
  +1.8650000000000000E+03	  +1.0429899156990713E+02	
  +1.8660000000000000E+03	  +1.0494062285317125E+02	
  +1.8670000000000000E+03	  +9.9415037307928046E+01	
  +1.8680000000000000E+03	  +9.9678136631360431E+01	
  +1.8690000000000000E+03	  +9.0697579688364499E+01	
  +1.8700000000000000E+03	  -6.1641053389209133E-01	
  +1.8710000000000000E+03	  -6.1635288579783354E-01	
  +1.8720000000000000E+03	  -6.1628250670438689E-01	
  +1.8730000000000000E+03	  -6.1621076994626511E-01	
  +1.8740000000000000E+03	  -6.1614223896300646E-01	
  +1.8750000000000000E+03	  -6.1607897629526420E-01	
  +1.8760000000000000E+03	  -6.1602140819054452E-01	
  +1.8770000000000000E+03	  -6.1596904655440066E-01	
  +1.8780000000000000E+03	  -6.1592157931640346E-01	
  +1.8790000000000000E+03	  -6.1587852127183274E-01	
  +1.8800000000000000E+03	  -8.7639720609553573E-01	
  +1.8810000000000000E+03	  +4.8986102759832406E+01	
  +1.8820000000000000E+03	  +1.0293776968515773E+02	
  +1.8830000000000000E+03	  +1.0247321065522596E+02	
  +1.8840000000000000E+03	  +1.0248589562176898E+02	
  +1.8850000000000000E+03	  +1.0241143697784143E+02	
  +1.8860000000000000E+03	  +1.0197598992226638E+02	
  +1.8870000000000000E+03	  +1.0128603186295241E+02	
  +1.8880000000000000E+03	  +1.0353383340951795E+02	
  +1.8890000000000000E+03	  +1.0798717879724988E+02	
  +1.8900000000000000E+03	  +9.9708548846968981E+01	
  +1.8910000000000000E+03	  +1.0035951410148036E+02	
  +1.8920000000000000E+03	  +1.0075822309024441E+02	
  +1.8930000000000000E+03	  +1.0095132179654944E+02	
  +1.8940000000000000E+03	  +1.0104400429820527E+02	
  +1.8950000000000000E+03	  +1.0107043013607175E+02	
  +1.8960000000000000E+03	  -6.1626321073014323E-01	
  +1.8970000000000000E+03	  -6.1619383150745233E-01	
  +1.8980000000000000E+03	  -6.1612653858117694E-01	
  +1.8990000000000000E+03	  -6.1606580013623258E-01	
  +1.9000000000000000E+03	  -6.1600971651770253E-01	
  +1.9010000000000000E+03	  -6.1595894625121494E-01	
  +1.9020000000000000E+03	  -6.1591272835813127E-01	
  +1.9030000000000000E+03	  -6.1587055661552026E-01	
  +1.9040000000000000E+03	  -9.7089782537044211E-01	
  +1.9050000000000000E+03	  +4.6329990786457579E+01	
  +1.9060000000000000E+03	  +1.0034571391789129E+02	
  +1.9070000000000000E+03	  +1.0042390457845282E+02	
  +1.9080000000000000E+03	  +1.0090077992014810E+02	
  +1.9090000000000000E+03	  +1.0112161320295719E+02	
  +1.9100000000000000E+03	  +1.0096581983221054E+02	
  +1.9110000000000000E+03	  +1.0237397882257089E+02	
  +1.9120000000000000E+03	  +1.0560342286025224E+02	
  +1.9130000000000000E+03	  +1.0591528093333679E+02	
  +1.9140000000000000E+03	  +1.0877958114476664E+02	
  +1.9150000000000000E+03	  +1.0001178987633736E+02	
  +1.9160000000000000E+03	  +1.0032485685900228E+02	
  +1.9170000000000000E+03	  +1.0056300314582644E+02	
  +1.9180000000000000E+03	  +1.0027443452434436E+02	
  +1.9190000000000000E+03	  +9.9530407571377026E+01	
  +1.9200000000000000E+03	  +4.5898288477867169E+01	
  +1.9210000000000000E+03	  -6.1620144221200945E-01	
  +1.9220000000000000E+03	  -6.1613307348308632E-01	
  +1.9230000000000000E+03	  -6.1606995664935271E-01	
  +1.9240000000000000E+03	  -6.1601230651991645E-01	
  +1.9250000000000000E+03	  -6.1595972352124084E-01	
  +1.9260000000000000E+03	  -6.1591187759105781E-01	
  +1.9270000000000000E+03	  -6.1586839807526050E-01	
  +1.9280000000000000E+03	  -8.1382905818512918E-01	
  +1.9290000000000000E+03	  -8.1379358032233839E-01	
  +1.9300000000000000E+03	  -8.1376130966092319E-01	
  +1.9310000000000000E+03	  -8.1395764111300195E-01	
  +1.9320000000000000E+03	  -8.4970306820900388E-01	
  +1.9330000000000000E+03	  +1.3700398629188948E+01	
  +1.9340000000000000E+03	  +4.2179936919976910E+01	
  +1.9350000000000000E+03	  -9.7843522220942925E-01	
  +1.9360000000000000E+03	  +4.0058581155339340E+01	
  +1.9370000000000000E+03	  +3.4316180533127600E+01	
