 TIME                    	T_amb_C                  	wind_speed_out           	DNI                      	Power_in_Collector       	Power_out_col            	Power_in_Receiver        	Power_out_Rec            	P_out_SE                 	Net_Dish_Field_Power     	Net_system_efficiency    	phi_shade                	Collector_Losses         	eta_Collector            	P_Rec_losses             	eta_Receiver             	T_heater_head_operate    	Stirling_Engine_Losses   	Stirling_Engine_Eff      	engine_pressure          	P_parasitic              	T_compression_C          	temp_into_radiator       	temp_out_of_radiator     	
  +4.0000000000000000E+01	  +1.7199999999999989E+01	  +9.5500000000000007E+00	  +5.1800000000000000E+02	  +1.8171440000000001E+02	  +1.4178178319151201E+02	  +1.4107287427555445E+02	  +7.4357012265623553E+01	  +2.2322646464382210E+01	  +2.0441109739313600E+01	  +1.1249031301214425E-01	  +8.3004805478426236E-01	  +3.9932616808488007E+01	  +7.8024516977968683E-01	  +6.6715862009930902E+01	  +5.2708227883378045E-01	  +9.7300000000000000E+02	  +1.3008591450310336E+01	  +3.0020902915570069E-01	  +5.0264999004827291E+06	  +1.8815367250686112E+00	  +2.8679730917132076E+01	  +2.9804520728833154E+01	  +2.3344485458695885E+01	
  +4.1000000000000000E+01	  +1.6100000000000023E+01	  +1.0300000000000001E+01	  +1.9200000000000000E+02	  +6.7353600000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.0876306426709494E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0144031455255906E+00	  +1.6105395955067308E+01	  +1.6105899241022485E+01	  +1.6105395454761833E+01	
  +4.2000000000000000E+01	  +1.4449999999999989E+01	  +9.5500000000000007E+00	  +2.3000000000000000E+01	  +8.0684000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9015287450684427E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0146565001456302E+00	  +1.4455363227607506E+01	  +1.4455867666750009E+01	  +1.4455362720272376E+01	
  +4.3000000000000000E+01	  +1.0000000000000000E+01	  +1.0300000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.7024871029731068E-04	  +1.0005266349027011E+01	  +1.0005773134019421E+01	  +1.0005265823002048E+01	
  +4.4000000000000000E+01	  +3.8999999999999773E+00	  +1.0550000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8649275572683520E-04	  +3.9051341879128358E+00	  +3.9056446039909929E+00	  +3.9051336347288270E+00	
  +4.5000000000000000E+01	  +1.1499999999999773E+00	  +7.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.9375060841224444E-04	  +1.1550769968184795E+00	  +1.1555892798234595E+00	  +1.1550764306982160E+00	
  +4.6000000000000000E+01	  +1.1499999999999773E+00	  +5.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.9375060841224444E-04	  +1.1550769968184795E+00	  +1.1555892798234595E+00	  +1.1550764306982160E+00	
  +4.7000000000000000E+01	  +1.6999999999999886E+00	  +4.1500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.9273700491481792E-04	  +1.7050847854658855E+00	  +1.7055970706832682E+00	  +1.7050842215580246E+00	
  +4.8000000000000000E+01	  +1.9499999999999886E+00	  +3.3500000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.9248178740166015E-04	  +1.9550870541921199E+00	  +1.9555987106714952E+00	  +1.9550864919538071E+00	
  +4.9000000000000000E+01	  +3.0500000000000114E+00	  +3.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8972389469296430E-04	  +3.0551086822403022E+00	  +3.0556197171456461E+00	  +3.0551081250454217E+00	
  +5.0000000000000000E+01	  +3.8999999999999773E+00	  +2.5500000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8760779539504314E-04	  +3.9051254619885754E+00	  +3.9056358780667324E+00	  +3.9051249088045665E+00	
  +5.1000000000000000E+01	  +3.8999999999999773E+00	  +1.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8760779539504314E-04	  +3.9051254619885754E+00	  +3.9056358780667324E+00	  +3.9051249088045665E+00	
  +5.2000000000000000E+01	  +3.8999999999999773E+00	  +2.0500000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8797947528444615E-04	  +3.9051225596378458E+00	  +3.9056329757160029E+00	  +3.9051220064538370E+00	
  +5.3000000000000000E+01	  +4.4499999999999886E+00	  +3.1000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8698734704940464E-04	  +4.4551303117469843E+00	  +4.4556407299877492E+00	  +4.4551297607255833E+00	
  +5.4000000000000000E+01	  +5.0000000000000000E+00	  +3.1000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8599914238459041E-04	  +5.0051383546352781E+00	  +5.0056481565998752E+00	  +5.0051378064068786E+00	
  +5.5000000000000000E+01	  +5.0000000000000000E+00	  +3.9000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8636935239127386E-04	  +5.0051354501696892E+00	  +5.0056452521342862E+00	  +5.0051349019412896E+00	
  +5.6000000000000000E+01	  +5.3000000000000114E+00	  +4.9000000000000004E+00	  +3.0000000000000000E+00	  +1.0524000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9732266064631605E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0168555417996852E+00	  +5.3051383492904733E+00	  +5.3056481524253059E+00	  +5.3051378022323092E+00	
  +5.7000000000000000E+01	  +6.1499999999999773E+00	  +4.9000000000000004E+00	  +5.0800000000000000E+02	  +1.7820640000000000E+02	  +8.8814199427971005E+01	  +8.8370128430831144E+01	  +5.5753648795326548E+01	  +1.5977925564695234E+01	  +1.4613739769337906E+01	  +8.2004573158190291E-02	  +5.3018966143090374E-01	  +8.9392200572028997E+01	  +4.9837828062639550E-01	  +3.2616479635504597E+01	  +6.3091057502085313E-01	  +9.7300000000000000E+02	  +9.9439308076578286E+00	  +2.8658080518109930E-01	  +3.9337383302374817E+06	  +1.3641857953573275E+00	  +1.5359280590429023E+01	  +1.6965363370942100E+01	  +1.1961461716468591E+01	
  +5.8000000000000000E+01	  +6.9499999999999886E+00	  +5.9500000000000002E+00	  +1.4000000000000000E+02	  +4.9112000000000009E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.5571061521986347E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0161990524584330E+00	  +6.9551591895698834E+00	  +6.9556677734701680E+00	  +6.9551586501506790E+00	
  +5.9000000000000000E+01	  +8.0500000000000114E+00	  +6.4500000000000002E+00	  +5.0100000000000006E+02	  +1.7575080000000000E+02	  +1.6371673434193320E+02	  +1.6289815067022354E+02	  +1.2177462687478794E+02	  +3.9515174229663799E+01	  +3.7595317996950456E+01	  +2.1391264215237682E-01	  +9.9098688974178806E-01	  +1.2034065658066794E+01	  +9.3152767423717064E-01	  +4.1123523795435595E+01	  +7.4755070008309843E-01	  +9.7300000000000000E+02	  +2.0564863161281036E+01	  +3.2449431579040205E-01	  +7.8118105826250454E+06	  +1.9198562327133404E+00	  +2.8205628778875678E+01	  +2.7693256462066415E+01	  +1.7458861098366071E+01	
  +6.0000000000000000E+01	  +9.1499999999999773E+00	  +5.1500000000000004E+00	  +5.7200000000000011E+02	  +2.0065760000000003E+02	  +1.8680188811482662E+02	  +1.8586787867425249E+02	  +1.5328088793056992E+02	  +4.9669636035376591E+01	  +4.7754370919026350E+01	  +2.3798934557926921E-01	  +9.9037072549513905E-01	  +1.3855711885173406E+01	  +9.3094848010963549E-01	  +3.2586990743682570E+01	  +8.2467658583081815E-01	  +9.7300000000000000E+02	  +2.5902812973798333E+01	  +3.2404324312486221E-01	  +9.6624883570416775E+06	  +1.9152651163502419E+00	  +3.5626885911958084E+01	  +3.3855508332658417E+01	  +2.1059700057310351E+01	
  +6.1000000000000000E+01	  +9.6999999999999886E+00	  +4.6500000000000004E+00	  +4.4700000000000000E+02	  +1.5680760000000001E+02	  +1.4714308649395969E+02	  +1.4640737106148990E+02	  +1.1702020216718283E+02	  +3.7774756956117116E+01	  +3.5860485822259250E+01	  +2.2869099337730828E-01	  +9.9826282908372688E-01	  +9.6645135060403220E+00	  +9.3836705694502598E-01	  +2.9387168894307067E+01	  +7.9927807595373102E-01	  +9.7300000000000000E+02	  +1.9811361302766429E+01	  +3.2280543235481995E-01	  +7.5325356753003206E+06	  +1.9142711338578642E+00	  +2.8986143143036315E+01	  +2.8644717262935899E+01	  +1.8806442822988743E+01	
  +6.2000000000000000E+01	  +1.0550000000000011E+01	  +5.4500000000000002E+00	  +5.7600000000000000E+02	  +2.0206080000000000E+02	  +1.8802387805085124E+02	  +1.8708375866059697E+02	  +1.5274978817113765E+02	  +4.9348979136512575E+01	  +4.7439504422077562E+01	  +2.3477836578241018E-01	  +9.8992680510894049E-01	  +1.4036921949148763E+01	  +9.3053119496032266E-01	  +3.4333970489459311E+01	  +8.1647807879283396E-01	  +9.7300000000000000E+02	  +2.5850202258656267E+01	  +3.2307068786197424E-01	  +9.6312915571726281E+06	  +1.9094747144350128E+00	  +3.7002634419726064E+01	  +3.5249464613628618E+01	  +2.2492839222292446E+01	
  +6.3000000000000000E+01	  +1.0850000000000023E+01	  +4.9000000000000004E+00	  +4.2100000000000006E+02	  +1.4768680000000001E+02	  +1.3771205660404217E+02	  +1.3702349632102195E+02	  +1.0553159420339878E+02	  +3.3762857349148490E+01	  +3.1852720345624522E+01	  +2.1567750358865803E-01	  +9.9197888962751291E-01	  +9.9747433959578302E+00	  +9.3246015372435520E-01	  +3.1491902117623177E+01	  +7.7017151604487022E-01	  +9.7300000000000000E+02	  +1.7942184213562573E+01	  +3.1993127368847601E-01	  +6.8576948435076466E+06	  +1.9101370035239678E+00	  +2.7957054318936343E+01	  +2.8034491907047254E+01	  +1.9124446320201741E+01	
  +6.4000000000000000E+01	  +1.0000000000000000E+01	  +4.6500000000000004E+00	  +1.8100000000000000E+02	  +6.3494799999999998E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.3461385222419182E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0154024314298478E+00	  +1.0005215973907070E+01	  +1.0005722758899481E+01	  +1.0005215447882108E+01	
  +6.5000000000000000E+01	  +9.1499999999999773E+00	  +4.4000000000000004E+00	  +5.5000000000000000E+01	  +1.9294000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.1323188020338317E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0156432141487535E+00	  +9.1551963668755434E+00	  +9.1557037484531065E+00	  +9.1551958370559987E+00	
  +6.6000000000000000E+01	  +8.3500000000000227E+00	  +3.6000000000000001E+00	  +1.5000000000000000E+01	  +5.2619999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.9137618730822721E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0159084953713728E+00	  +8.3551777421374140E+00	  +8.3556857241771922E+00	  +8.3551772086827327E+00	
  +6.7000000000000000E+01	  +7.2500000000000000E+00	  +3.1000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8379966717013209E-04	  +7.2551562596192412E+00	  +7.2556648446712302E+00	  +7.2551557213517412E+00	
  +6.8000000000000000E+01	  +6.1499999999999773E+00	  +2.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.8686144141734352E-04	  +6.1551318871975695E+00	  +6.1556410789529536E+00	  +6.1551313440707531E+00	
  +6.9000000000000000E+01	  +4.7500000000000000E+00	  +2.0500000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.9069224361721149E-04	  +4.7551014676782870E+00	  +4.7556118870951423E+00	  +4.7551009178329764E+00	
  +7.0000000000000000E+01	  +3.3500000000000227E+00	  +7.5000000000000000E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.9418941953426074E-04	  +3.3550742293020903E+00	  +3.3555852653964848E+00	  +3.3550736732962605E+00	
  +7.1000000000000000E+01	  +2.2500000000000000E+00	  +1.3000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.9733605088809756E-04	  +2.2550499199089131E+00	  +2.2555615775879687E+00	  +2.2550493588702807E+00	
