 TIME                    	DNI                      	V_wind                   	T_dry_bulb               	T_wet_bulb               	P_atm                    	RelHumidity              	SolarAlt                 	SolarAz                  	SolarAz_15               	SolarZen_15              	phi_t                    	theta_L                  	E_field_state            	cond_bays_frac           	defocus_frac             	eta_opt_ave              	eta_thermal              	eta_sf_tot               	eta_cycle                	m_dot_aux                	m_dot_field              	m_dot_b_tot              	m_dot_to_pb              	m_dot_loop               	m_dot_makeup             	Pres_condenser           	Pres_turb_inlet          	Pres_field_inlet         	dP_tot                   	dP_hdr_c                 	dP_sf_boil               	dP_boil_to_SH            	dP_sf_sh                 	dP_hdr_h                 	q_loss_piping            	q_aux_fluid              	q_aux_fuel               	q_startup                	q_dump                   	q_field_delivered        	q_inc_tot                	q_loss_rec               	q_loss_sf                	q_to_pb                  	cycle_mode               	T_cycle_out              	T_field_in               	T_loop_out               	T_field_out              	T_pb_in                  	W_dot_aux                	W_dot_bop                	W_dot_col                	W_dot_fixed              	W_dot_pump               	W_dot_par_cool           	W_dot_gross              	W_dot_net                	
  +7.2000000000000000E+01	  +0.0000000000000000E+00	  +2.3500000000000001E+00	  +1.9500000000000002E+00	  +1.8026063296870060E-01	  +9.2079940784603997E-01	  +7.2999999999999998E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3955192999514355E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +6.2451351765115057E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.8483416188244004E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.7466065570623344E-01	  +8.3711200747134851E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +5.2589493395699067E+00	  +2.4178493483449657E+00	  +2.4178493483449657E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +7.3000000000000000E+01	  +0.0000000000000000E+00	  +2.6000000000000001E+00	  +1.1000000000000001E+00	  -3.1448978743554357E-01	  +9.2030594621268191E-01	  +7.7500000000000002E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3989006597813042E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +6.3871463457705308E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -3.3813598298688907E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.9400061837881974E-01	  +8.5787208183652508E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +4.4994306245307767E+00	  +1.5948105831558790E+00	  +1.5948105831558790E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +7.4000000000000000E+01	  +0.0000000000000000E+00	  +2.8500000000000001E+00	  -3.0000000000000004E-01	  -1.0186562900298466E+00	  +9.1981248457932396E-01	  +8.7000000000000000E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.4038395615337257E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +6.7869883211841453E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9389017524214490E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.3120672234628212E-01	  +8.9907660555812363E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +4.3474187847603156E+00	  +1.2612526404876374E+00	  +1.2612526404876374E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +7.5000000000000000E+01	  +0.0000000000000000E+00	  +1.3000000000000000E+00	  -8.5000000000000009E-01	  -1.3586664845820597E+00	  +9.1981248457932396E-01	  +9.0500000000000003E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.4062930700552204E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +6.9530865611841491E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.4535085214945651E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.4167617827862140E-01	  +9.1120704389046292E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +4.3474187847603156E+00	  +1.1857497041468490E+00	  +1.1857497041468490E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +7.6000000000000000E+01	  +0.0000000000000000E+00	  +7.5000000000000000E-01	  -1.4000000000000001E+00	  -1.8158868890506072E+00	  +9.1931902294596590E-01	  +9.2000000000000004E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.4080670582338584E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.1191848011841349E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.7739881786378853E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.5742410930401791E-01	  +9.2861595731585922E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +4.3474187847603156E+00	  +1.1102500138058633E+00	  +1.1102500138058633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +7.7000000000000000E+01	  +0.0000000000000000E+00	  +1.5000000000000000E+00	  -1.7000000000000002E+00	  -2.1097529661347765E+00	  +9.1882556131260795E-01	  +9.2000000000000004E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.4091324318990570E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.2097838411841378E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.0653736651984522E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.6557780068697798E-01	  +9.3767563909881935E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +4.3474187847603156E+00	  +1.0690697385495369E+00	  +1.0690697385495369E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +7.8000000000000000E+01	  +0.0000000000000000E+00	  +1.5000000000000000E+00	  -1.7000000000000002E+00	  -2.1097529661347765E+00	  +9.1882556131260795E-01	  +9.2000000000000004E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.4093378000518081E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.2097838411841378E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.0536815275126720E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.6368717965520869E-01	  +9.3578501806705006E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +4.3474187847603156E+00	  +1.0690697385495369E+00	  +1.0690697385495369E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +7.9000000000000000E+01	  +0.0000000000000000E+00	  +1.8000000000000000E+00	  -1.7000000000000002E+00	  -2.1877312387881598E+00	  +9.1882556131260795E-01	  +9.0500000000000003E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.4093768510252170E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.2097838411841378E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -3.9050973409102039E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.6332291203720724E-01	  +9.3542075044904860E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +4.3474187847603156E+00	  +1.0690697385495369E+00	  +1.0690697385495369E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +8.0000000000000000E+01	  +2.3100000000000000E+02	  +1.8000000000000000E+00	  -1.7000000000000002E+00	  -2.2657654465940067E+00	  +9.1931902294596590E-01	  +8.9000000000000001E-01	  +1.8739348592985014E-01	  -6.0749803091966314E+01	  -6.0749755334153647E+01	  +8.7157765143402813E+01	  +8.9785253233347618E+01	  +2.9250054398041563E+01	  -1.4093834902709844E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.2097838411841378E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -6.6392457674977032E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.9931788799999998E+02	  +8.6325999087406902E-01	  +9.3535782928591038E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +4.3474187847603156E+00	  +1.0690697385495369E+00	  +1.0690697385495369E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +8.1000000000000000E+01	  +7.3900000000000000E+02	  +1.5000000000000000E+00	  -8.5000000000000009E-01	  -1.6316207712748805E+00	  +9.1981248457932396E-01	  +8.5499999999999998E-01	  +1.2261687574656911E+01	  -5.4100464230838142E+01	  -5.4100421700332625E+01	  +7.9084792660109628E+01	  +7.4981313656705552E+01	  +3.4958985932932869E+01	  +3.6966307929085445E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +1.3450408304238007E-01	  +6.3010756291612413E-01	  +8.4752039968102086E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.6506680916639692E+04	  +6.2008907888852911E+04	  +0.0000000000000000E+00	  +1.2303354739851770E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.6069485764786720E+01	  +1.0694857647867202E+00	  +6.4817319077983049E-02	  +4.8612989308487281E-01	  +3.2408659538991524E-02	  +3.2408659538991524E-01	  +1.6204329769495762E-01	  +9.5388485265204903E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7790465695618391E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3764467200000001E+02	  +3.0770240334775814E+01	  +3.1724125187427862E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4048880362033563E+02	  +3.8952971303417780E+02	  +3.6109439745403932E+02	  +3.6109439745403932E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3019177331038911E-01	  +5.8850000000000013E-01	  +2.2556095392523702E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.2094738284964166E-01	
  +8.2000000000000000E+01	  +8.9500000000000000E+02	  +7.5000000000000000E-01	  +1.6500000000000001E+00	  +1.0133089576358051E-01	  +9.1981248457932396E-01	  +7.6000000000000001E-01	  +2.0586061726074057E+01	  -4.3737001455441046E+01	  -4.3736967072061752E+01	  +6.9497250227811008E+01	  +6.1485580818379709E+01	  +4.2561772644051793E+01	  +4.7901102948646269E+01	  +2.5000000000000000E-01	  +1.0000000000000000E+00	  +2.8517275114100993E-01	  +8.4717804605106173E-01	  +2.4159209409864649E-01	  +3.5750289256227241E-01	  +0.0000000000000000E+00	  +2.7420259283219214E+05	  +3.6560345710958948E+05	  +2.7420259283219214E+05	  +7.2540368474124906E-01	  +2.0298198981868284E+05	  +5.3026223738099698E+03	  +6.5475519179298786E+01	  +7.1781188900758394E+01	  +6.3056697214596156E+00	  +3.8216180130058275E-01	  +2.8662135097543708E+00	  +1.9108090065029137E-01	  +1.9108090065029137E+00	  +9.5540450325145687E-01	  +1.0550339852759292E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0934795019560820E+01	  +0.0000000000000000E+00	  +1.7708370666396735E+02	  +7.7224896000000047E+02	  +3.2600083091805899E+01	  +3.3655117077081826E+01	  +1.7708370666396735E+02	  +1.0000000000000000E+00	  +2.2732959652464797E+02	  +2.4233557907301764E+02	  +4.5966982792197609E+02	  +4.5350326085090916E+02	  +4.5350326085090916E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +7.7935614705284428E-02	  +4.1841859396593600E-01	  +2.8509763796711372E+01	  +2.7252339988040152E+01	
  +8.3000000000000000E+01	  +9.7800000000000000E+02	  +1.3000000000000000E+00	  +5.5500000000000007E+00	  +2.6140246782941072E+00	  +9.1981248457932396E-01	  +6.2000000000000000E-01	  +2.8313949177355749E+01	  -3.1142867314133554E+01	  -3.1142842831499088E+01	  +6.1753946651331319E+01	  +4.3828975516005805E+01	  +4.8893152670458456E+01	  +5.6816315677416902E+01	  +3.7500000000000000E-01	  +1.0000000000000000E+00	  +3.1858543989656768E-01	  +8.6879939103960968E-01	  +2.7678683617622418E-01	  +3.7438122366547072E-01	  +0.0000000000000000E+00	  +3.5026050249603996E+05	  +4.6701400332805322E+05	  +3.5026050249603996E+05	  +9.2661508596835973E-01	  +2.5189201347652634E+05	  +4.6493024848783825E+03	  +8.3637021853273438E+01	  +9.1691748916208823E+01	  +8.0547270629353829E+00	  +4.8816527654153835E-01	  +3.6612395740615371E+00	  +2.4408263827076918E-01	  +2.4408263827076917E+00	  +1.2204131913538458E+00	  +1.0730696085942872E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.9152127287706389E+00	  +0.0000000000000000E+00	  +2.2300642075415661E+02	  +8.4386534400000005E+02	  +3.4199323498593067E+01	  +3.5272393107187355E+01	  +2.2300642075415661E+02	  +1.0000000000000000E+00	  +2.3457184225345929E+02	  +2.5248567925012918E+02	  +4.6926397570931874E+02	  +4.6429885476412204E+02	  +4.6429885476412204E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.2838937943914117E-01	  +6.3380858286731578E-01	  +8.3512946219662211E+01	  +8.1989678657355753E+01	
  +8.4000000000000000E+01	  +1.0100000000000000E+03	  +3.1000000000000001E+00	  +8.3499999999999996E+00	  +3.8693149753452767E+00	  +9.1931902294596590E-01	  +4.8999999999999999E-01	  +3.3412205672209986E+01	  -1.6169465978508981E+01	  -1.6169453267054990E+01	  +5.6633444670846586E+01	  +2.2886583464234452E+01	  +5.3293785022866430E+01	  +5.7344235466039549E+01	  +3.7500000000000000E-01	  +1.0000000000000000E+00	  +3.0351827941866427E-01	  +8.6763825932877292E-01	  +2.6334407162927398E-01	  +3.7410695304182423E-01	  +0.0000000000000000E+00	  +3.6017797413648636E+05	  +4.8023729884864850E+05	  +3.6017797413648636E+05	  +9.5285178342985821E-01	  +2.5793077783282075E+05	  +5.1476844017784906E+03	  +8.6005167237666626E+01	  +9.4287960344728987E+01	  +8.2827931070623571E+00	  +5.0198746103408221E-01	  +3.7649059577556163E+00	  +2.5099373051704110E-01	  +2.5099373051704110E+00	  +1.2549686525852055E+00	  +1.0557867784621116E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.2791978862264122E-01	  +0.0000000000000000E+00	  +2.2875327383471344E+02	  +8.7147648000000004E+02	  +3.3955090412624315E+01	  +3.5010877191086429E+01	  +2.2875327383471344E+02	  +1.0000000000000000E+00	  +2.3244088865520413E+02	  +2.5153552869015195E+02	  +4.6436842212132109E+02	  +4.5960535842037103E+02	  +4.5960535842037103E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.3524799377173616E-01	  +6.3781525189830512E-01	  +8.5610499369477807E+01	  +8.4076366523807764E+01	
  +8.5000000000000000E+01	  +1.0080000000000000E+03	  +3.8500000000000001E+00	  +1.0000000000000000E+01	  +4.5123547130341182E+00	  +9.1833209967924989E-01	  +4.1999999999999998E-01	  +3.5133145247970354E+01	  +4.4027975487024457E-01	  +4.4027940874899013E-01	  +5.4884536672290274E+01	  +6.2564991587410024E-01	  +5.4864482961241890E+01	  +5.5489390862756800E+01	  +3.7500000000000000E-01	  +1.0000000000000000E+00	  +2.8890616682242337E-01	  +8.6366180222603017E-01	  +2.4951722071206830E-01	  +3.7232355316995835E-01	  +0.0000000000000000E+00	  +3.4353992281217227E+05	  +4.5805323041622964E+05	  +3.4353992281217227E+05	  +9.0883577463537635E-01	  +2.4872973095686251E+05	  +5.0919993200235631E+03	  +8.2032246933233282E+01	  +8.9932424925769624E+01	  +7.9001779925363440E+00	  +4.7879866621432388E-01	  +3.5909899966074290E+00	  +2.3939933310716194E-01	  +2.3939933310716195E+00	  +1.1969966655358097E+00	  +1.0445691333292979E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.8548446032827346E+00	  +0.0000000000000000E+00	  +2.1915381178213991E+02	  +8.6975078400000018E+02	  +3.3213997627085803E+01	  +3.4258566760415100E+01	  +2.1915381178213991E+02	  +1.0000000000000000E+00	  +2.3048466336869180E+02	  +2.4911635630681792E+02	  +4.6265861172549080E+02	  +4.5773264855160483E+02	  +4.5773264855160483E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.2271096444413641E-01	  +6.4004538006498224E-01	  +8.1655558178784062E+01	  +8.0131732234274949E+01	
